LinearRegression,0.997639541185341,0.00014957461440944905,0.008106834001082903
Ridge,0.9975833748322732,0.00015313369392006636,0.008731173843317406
ElasticNet,0.9968926873186693,0.0001969003200874668,0.011356098892525392
