LinearRegression,-2.9413506778461116e+21,1.86383846542719e+20,2580032160.2713776
Ridge,0.987047414388906,0.0008207633136207369,0.01850193679332552
SGDRegressor,0.9212789371228848,0.0074077124492298516,0.06984096030819156
